source,chain,broker,sum_price,listing_count,commission_base,commission_avg
DNB,DNB Eiendom,Hamza Farhat,59512355.0,9,743904.4375,82656.04861111111
Hjem.no,EIE Tønsberg,Tonny Nielsen,59350000.0,11,741875.0,67443.18181818182
DNB,DNB Eiendom,Andreas Elmenhorst,59249866.0,11,740623.3250000001,67329.39318181819
Hjem.no,PrivatMegleren Drammen,Sander Gundersen,59240000.0,11,740500.0,67318.18181818182
Hjem.no,PrivatMegleren Bærum,Thomas Eide Gunnerud,59160000.0,6,739500.0,123250.0
DNB,DNB Eiendom,Vidar Myklevoll,59097753.0,20,738721.9125000001,36936.095625
DNB,DNB Eiendom,Charlotte Bårdsen,59072647.0,11,738408.0875,67128.00795454545
Hjem.no,Krogsveen Årnes,Austeja Flenderyte,59020000.0,13,737750.0,56750.0
Hjem.no,EIE Bergen Sør,Ina Merethe Sande Sætre,58980000.0,7,737250.0,105321.42857142857
Hjem.no,Nordvik Ullevål,Ragnvald Håland Svendsen,58900000.0,7,736250.0,105178.57142857143
Hjem.no,Krogsveen Hasle,Robin Lauritzen,58879000.0,11,735987.5,66907.95454545454
Hjem.no,Nordvik Porsgrunn,Daniel Høyer Oland,58830000.0,24,735375.0,30640.625
Hjem.no,Stavlund,Ingeborg Holten Hjemdal,58790000.0,13,734875.0,56528.846153846156
Hjem.no,Eiendomsmegler Norge Florø,Magnar Nilssen,58520000.0,13,731500.0,56269.230769230766
Hjem.no,Nordvik Bygdøy Allé,Fredrik Langsø,58390000.0,8,729875.0,91234.375
Hjem.no,Nordvik Bergen Vest,Marcus Skudal Ellingsen,58280000.0,12,728500.0,60708.333333333336
DNB,DNB Eiendom,Thorvald Kjeldaas,58266921.0,13,728336.5125000001,56025.88557692308
Hjem.no,EIE Asker,Petter Tangen,58250000.0,6,728125.0,121354.16666666667
DNB,DNB Eiendom,Glenn Kristen Strand,58241629.0,18,728020.3625,40445.575694444444
Hjem.no,PrivatMegleren Hønefoss,Haavard Ask Haakensen,58010000.0,15,725125.0,48341.666666666664
Hjem.no,Krogsveen Jessheim,Kine Johansen Ruud,57840000.0,11,723000.0,65727.27272727272
Hjem.no,EIE Jessheim,Roksana Risberg,57720000.0,13,721500.0,55500.0
Hjem.no,Nordvik Finnsnes,Caroline Strand,57518000.0,16,718975.0,44935.9375
Hjem.no,Nordvik Finnsnes,Silje-Charina Skog,57518000.0,16,718975.0,44935.9375
DNB,DNB Eiendom,Veronika Bjønnes,57487574.0,14,718594.675,51328.19107142858
Hjem.no,Nordvik St.Hanshaugen,Hedda Marie Larsen,57440000.0,9,718000.0,79777.77777777778
Hjem.no,EIE Ringsaker,Jørgen Holmlund,57420000.0,15,717750.0,47850.0
Hjem.no,EIE Bærum,Erik Kaknes,57400000.0,6,717500.0,119583.33333333333
Hjem.no,Krogsveen Drammen,Christopher Sand,57380000.0,10,717250.0,71725.0
Hjem.no,Nordvik Bygdøy Allé,Håkon Hovland,57330000.0,7,716625.0,102375.0
Hjem.no,Nordvik Majorstuen,Kjetil Nilssen,57300000.0,5,716250.0,143250.0
Hjem.no,Krogsveen Årvoll,Hanne Pettersen,57040000.0,8,713000.0,89125.0
Hjem.no,EIE Hamar,Petter Bakke,57015000.0,14,712687.5,50906.25
DNB,DNB Eiendom,Admir Osmani,57004891.0,13,712561.1375000001,54812.3951923077
Hjem.no,PrivatMegleren Panorama,Øystein Opheim,57000000.0,6,712500.0,118750.0
DNB,DNB Eiendom,Johan Aslak Somby,56995176.0,22,712439.7000000001,32383.62272727273
Hjem.no,PrivatMegleren Lillestrøm,Kristin Pettersen,56970000.0,8,712125.0,89015.625
Hjem.no,Nordvik Bygdøy Allé,Bjørn Johan Grini,56880000.0,5,711000.0,142200.0
Hjem.no,Nordvik Stavanger,Carl-Åge Herrem,56820000.0,8,710250.0,88781.25
Hjem.no,EIE Frogner & Aker Brygge,Synne Eide Lunde,56680000.0,8,708500.0,88562.5
Hjem.no,PrivatMegleren Komplett,Henrik Nylænder Nilsen,56530000.0,7,706625.0,100946.42857142857
Hjem.no,PrivatMegleren Haferkamp & Partnere,Benedicte Mæland,56500000.0,7,706250.0,100892.85714285714
Hjem.no,PrivatMegleren Sarpsborg,Thor-Martin Frøyland,56430000.0,17,705375.0,41492.64705882353
Hjem.no,PrivatMegleren Lillestrøm,Werner Holthe,56380000.0,5,704750.0,140950.0
Hjem.no,Nordvik St.Hanshaugen,Maria Valentinsen Løken,56356180.0,9,704452.25,78272.47222222222
Hjem.no,PrivatMegleren Allé,Ingebjørg Katrin Halle,56300000.0,3,703750.0,234583.33333333334
Hjem.no,Obos  Eiendomsmeglere Hamar,Erlend Kvaløy,56278000.0,16,703475.0,43967.1875
Hjem.no,Proaktiv Ålesund,Inge-André Godø,56190000.0,10,702375.0,70237.5
Hjem.no,Nordvik Løren,Aleksander Myrvold,55930000.0,9,699125.0,77680.55555555556
Hjem.no,Krogsveen Moss,Egil Andre Horgmo,55840000.0,14,698000.0,49857.142857142855
Hjem.no,Eiendomsmegler Norge ,Kristian Lossius,55800000.0,2,697500.0,348750.0
DNB,DNB Eiendom,Christian Strandheim Jørgensen ,55789394.0,16,697367.425,43585.4640625
DNB,DNB Eiendom,Simon Lyngved Fjordholm,55789394.0,16,697367.425,43585.4640625
Hjem.no,PrivatMegleren Komplett,Sander Egerhei,55770000.0,12,697125.0,58093.75
Hjem.no,EIE Frogner & Aker Brygge,Carl Fredrik Sønsteby,55700000.0,3,696250.0,232083.33333333334
Hjem.no,Nordvik Torshov,Ine-Camilla Fiskum Graven,55630000.0,6,695375.0,115895.83333333333
Hjem.no,"EIE Røa, Skøyen & Ullern",Truls A. Tansø,55620000.0,6,695250.0,115875.0
Hjem.no,Eiendomsmegler Norge Arendal,Tor Jan Endresen,55570000.0,13,694625.0,53432.692307692305
Hjem.no,Krogsveen Sagene,Kamilla Kaptan,55490000.0,6,693625.0,115604.16666666667
Hjem.no,PrivatMegleren Vikebø & Jørgensen,Nicolai Sundbye,55440000.0,6,693000.0,115500.0
DNB,DNB Eiendom,Espen Aleksander Lunda,55228394.0,8,690354.925,86294.365625
Hjem.no,PrivatMegleren Lillehammer,Emil Intelhus Brøto,55210000.0,16,690125.0,43132.8125
DNB,DNB Eiendom,Salma Rana Kalenius,55176559.0,15,689706.9875,45980.465833333335
Hjem.no,Eiendomsmegler Norge Telemark,Atle Rex Lundgren,55175000.0,15,689687.5,45979.166666666664
DNB,DNB Eiendom,Kapil Sarna,55122900.0,10,689036.25,68903.625
Hjem.no,PrivatMegleren Tønsberg,Herman Homelien,55120000.0,9,689000.0,76555.55555555556
Hjem.no,PrivatMegleren Allé,John Theodorsen,55000000.0,2,687500.0,343750.0
Hjem.no,PrivatMegleren Dyve & Partnere,Thea Sofie Lian Hvam,54990000.0,5,687375.0,137475.0
Hjem.no,Eiendomsmegler Norge Kristiansand,Ina Andersen,54990000.0,11,687375.0,62488.63636363636
Hjem.no,Sem & Johnsen,Rikke Aalerud Zachariassen,54980000.0,5,687250.0,137450.0
DNB,DNB Eiendom,Veline Johansen,54952896.0,11,686911.2000000001,62446.47272727273
DNB,DNB Eiendom,Øyvind Ådneram,54950159.0,11,686876.9875,62443.3625
Hjem.no,Nordvik Lillestrøm,Nathasha Pettersen,54870000.0,7,685875.0,97982.14285714286
DNB,DNB Eiendom,Wenche Beyer,54863314.0,10,685791.425,68579.1425
Hjem.no,PrivatMegleren Sandefjord,Weronica Sandbæk,54650000.0,5,683125.0,136625.0
Hjem.no,EIE Jessheim,Emma Toussi,54630000.0,7,682875.0,97553.57142857143
Hjem.no,PrivatMegleren Soria Moria - Nordpolen,Celena Solli,54540000.0,6,681750.0,113625.0
DNB,DNB Eiendom,Zarine Lopez Mirzad,54468086.0,10,680851.0750000001,68085.10750000001
Hjem.no,PrivatMegleren Lillestrøm,Maria Holth,54462000.0,13,680775.0,52367.307692307695
DNB,DNB Eiendom,Pål Karlstad,54420103.0,11,680251.2875000001,61841.026136363645
DNB,DNB Eiendom,Stian Arnø Bartok,54411107.0,9,680138.8375,75570.98194444444
Hjem.no,EIE Stovner,Camilla Therese Schrøder,54370000.0,10,679625.0,67962.5
DNB,DNB Eiendom,Ardiana Gashi,54353990.0,11,679424.875,61765.89772727273
Hjem.no,EIE Trondheim sentrum,Daniel Lanto,54290000.0,13,678625.0,52201.92307692308
DNB,DNB Eiendom,Jan Olav Birkenes,54232704.0,9,677908.8,75323.20000000001
Hjem.no,Eiendomsmegler Norge Bergen Vest,Nicolas dos Santos,54110000.0,13,676375.0,52028.846153846156
DNB,DNB Eiendom,Julie Kihle Kristiansen,54061220.0,9,675765.25,75085.02777777778
DNB,DNB Eiendom,Christin Bechmann,54045452.0,12,675568.15,56297.34583333333
Hjem.no,PrivatMegleren Panorama,Stefan Safri,53965000.0,11,674562.5,61323.86363636364
Hjem.no,Eiendomsmegler Norge Vennesla,Kristina Omdal,53810000.0,16,672625.0,42039.0625
Hjem.no,Nordvik Bygdøy Allé,Marius Kristoffersen,53800000.0,7,672500.0,96071.42857142857
DNB,DNB Eiendom,Elisabeth Bruenech,53792572.0,4,672407.15,168101.7875
Hjem.no,Privatmegleren Park,Thomas Landaas,53680000.0,4,671000.0,167750.0
Hjem.no,PrivatMegleren Lillehammer,Anders Tyrom,53640000.0,15,670500.0,44700.0
Hjem.no,Sem & Johnsen,Camilla Marie Sem Simonsen,53600000.0,4,670000.0,167500.0
DNB,DNB Eiendom,Trond Haugstad,53592042.0,7,669900.525,95700.075
DNB,DNB Eiendom,Karl Oskar Sandvik Tagseth,53554142.0,12,669426.775,55785.56458333333
Hjem.no,Obos  Eiendomsmeglere Hamar,André Moe,53490000.0,15,668625.0,44575.0
Hjem.no,PrivatMegleren Panorama,Fredrik Kolstad,53480000.0,5,668500.0,133700.0
Hjem.no,Nordvik Stavanger,Thomas Birkeland,53120000.0,5,664000.0,132800.0
DNB,DNB Eiendom,Kamila Rosiak,53099701.0,5,663746.2625000001,132749.2525
Hjem.no,Nordvik Hardanger,Torstein Mæland,53050000.0,16,663125.0,41445.3125
Hjem.no,Eiendomsmegler Norge Telemark,Karoline Moen Berg,53030000.0,15,662875.0,44191.666666666664
DNB,DNB Eiendom,Michael Pindsle,53025760.0,14,662822.0,47344.42857142857
Hjem.no,Nordvik Bergen,Eirik Furholm-Haugen,53020000.0,11,662750.0,60250.0
DNB,DNB Eiendom,Akin Buga,52908930.0,10,661361.625,66136.1625
Hjem.no,PrivatMegleren Solli & Partnere,Birgitte Dalsøren,52880000.0,7,661000.0,94428.57142857143
Hjem.no,Nordvik Bygdøy Allé,Thomas Ringsvold,52800000.0,6,660000.0,110000.0
Hjem.no,PrivatMegleren Bærum,Martin Skappel,52800000.0,4,660000.0,165000.0
Hjem.no,Proaktiv Drammen & Lier,Satvinder Pal Singh Jhooti,52750000.0,10,659375.0,65937.5
DNB,DNB Eiendom,Mikal Nådland ,52731255.0,12,659140.6875,54928.390625
Hjem.no,Nordvik Majorstuen,Martin Ruud,52720000.0,6,659000.0,109833.33333333333
Hjem.no,PrivatMegleren Ski & Ås,Benjamin Schrøder,52710000.0,9,658875.0,73208.33333333333
Hjem.no,Krogsveen Jessheim,Emilio de Paoli Dunne,52690000.0,11,658625.0,59875.0
Hjem.no,PrivatMegleren Fredrikstad,Caroline Skjerden Meyer,52660750.0,7,658259.375,94037.05357142857
Hjem.no,PrivatMegleren Telemark avd. Porsgrunn,Morten Kvelland,52660000.0,7,658250.0,94035.71428571429
Hjem.no,Krogsveen Jessheim,Vegard Fjell Gjeisklid,52530000.0,9,656625.0,72958.33333333333
Hjem.no,Nordvik St.Hanshaugen,Morten Styrmoe Hannestad,52500000.0,6,656250.0,109375.0
DNB,DNB Eiendom,Gro Bredeveien Wergeland,52343172.0,15,654289.65,43619.310000000005
Hjem.no,Eiendomsmegler Norge Lillesand,Runar Høygilt,52270000.0,14,653375.0,46669.642857142855
Hjem.no,PrivatMegleren Komplett,Joachim Jullum,52260000.0,6,653250.0,108875.0
Hjem.no,PrivatMegleren Renommé,Sigmund Ruud,52250000.0,3,653125.0,217708.33333333334
Hjem.no,PrivatMegleren Panorama,Line Doksum,52240000.0,10,653000.0,65300.0
DNB,DNB Eiendom,Amalie Noraker Pettersen,52227947.0,9,652849.3375,72538.81527777779
Hjem.no,Proaktiv Trondheim Sentrum,Lasse Bøen,52220000.0,11,652750.0,59340.90909090909
Hjem.no,PrivatMegleren Panorama,Jenny Alise Fredriksen,52150000.0,7,651875.0,93125.0
DNB,DNB Eiendom,Angelica Reiten,52106647.0,9,651333.0875,72370.34305555555
Hjem.no,Privatmegleren Atrium,Martin Aune,52080000.0,8,651000.0,81375.0
Hjem.no,Nordvik Nydalen,Paal Henning Molvær Jørgensen,52000000.0,5,650000.0,130000.0
Hjem.no,EIE Lillestrøm,Ayşe Özer,51978000.0,12,649725.0,54143.75
DNB,DNB Eiendom,Solveig Aune,51938813.0,7,649235.1625000001,92747.88035714287
Hjem.no,PrivatMegleren Holmestrand,Sigurd Sørdal,51930000.0,7,649125.0,92732.14285714286
DNB,DNB Eiendom,Adrian Victor Syverstad,51863990.0,12,648299.875,54024.989583333336
DNB,DNB Eiendom,Silje Knutsen,51801905.0,7,647523.8125,92503.40178571429
Hjem.no,Krogsveen Grefsen,Christoffer Vindum,51800000.0,7,647500.0,92500.0
DNB,DNB Eiendom,Stig Vesterheim,51789107.0,9,647363.8375,71929.31527777779
Hjem.no,Eiendomsmegler Norge Arendal,Robin Bjørn Jensen,51760000.0,19,647000.0,34052.63157894737
Hjem.no,PrivatMegleren Telemark avd. Porsgrunn,Marius Lundeberg Enger,51745000.0,14,646812.5,46200.892857142855
Hjem.no,Eiendomsmegler Norge Øygarden,Pål Johannesen,51740000.0,11,646750.0,58795.454545454544
Hjem.no,PrivatMegleren Moss,Andreas Karlsson,51740000.0,10,646750.0,64675.0
Hjem.no,Krogsveen Arendal,Maia H. Jensen,51690000.0,12,646125.0,53843.75
Hjem.no,Nordvik Hardanger,Kjetil Solheim Aarsand,51650000.0,15,645625.0,43041.666666666664
Hjem.no,Privatmegleren Atrium,Daniel Bigom,51570000.0,10,644625.0,64462.5
Hjem.no,Eiendomsmegler Norge Stavanger,Linn Bjørlo Gardum,51550000.0,11,644375.0,58579.545454545456
DNB,DNB Eiendom,Yosef Al-Salihi,51535745.0,11,644196.8125,58563.34659090909
Hjem.no,Krogsveen Ski,Hans Petter Søvik,51400000.0,7,642500.0,91785.71428571429
Hjem.no,Nordvik Asker,Julie Danielsen,51380000.0,9,642250.0,71361.11111111111
Hjem.no,PrivatMegleren Sandefjord,Julius Bach Akerholt,51320000.0,9,641500.0,71277.77777777778
Hjem.no,Proaktiv Lørenskog,Truls Hauge,51270000.0,9,640875.0,71208.33333333333
Hjem.no,Proaktiv Drammen & Lier,Fredrik Engebråten,51270000.0,14,640875.0,45776.78571428572
DNB,DNB Eiendom,Olle Eriksson,51247384.0,7,640592.3,91513.18571428572
Hjem.no,PrivatMegleren Kvadrat,Stig Reklev,51080000.0,8,638500.0,79812.5
Hjem.no,Nordvik Nydalen,Konstantin Karlsson,51070000.0,8,638375.0,79796.875
Hjem.no,"Nylander &Partners, Stjørdal",Ellen Sofie Pedersen,51060000.0,9,638250.0,70916.66666666667
Hjem.no,Krogsveen Arendal,Kristin Elisabeth Lunde,51050000.0,11,638125.0,58011.36363636364
Hjem.no,EIE Bærum,Jens Christian Killengreen,51000000.0,2,637500.0,318750.0
DNB,DNB Eiendom,Silje Tjønnøy Hagevik,50969270.0,9,637115.875,70790.65277777778
DNB,DNB Eiendom,Kent Inge Slettvold Olsen,50945962.0,14,636824.525,45487.46607142857
DNB,DNB Eiendom,Elise Talsæte,50902149.0,10,636276.8625,63627.686250000006
Hjem.no,PrivatMegleren Panorama,Bjørn-Erik Braaten,50900000.0,4,636250.0,159062.5
DNB,DNB Eiendom,Robin Antonsen,50825401.0,12,635317.5125000001,52943.12604166667
Hjem.no,Partners Eiendomsmegling Hamar,Lill Cathrin Dagrød,50790000.0,13,634875.0,48836.53846153846
Hjem.no,Privatmegleren Atrium,Ousman Berger Jatta,50780000.0,11,634750.0,57704.545454545456
Hjem.no,"Leinæs & Partners, Larvik",Christine Olafsen,50640000.0,8,633000.0,79125.0
Hjem.no,Krogsveen Lillestrøm,Wiktoria Cieslakowska,50570000.0,10,632125.0,63212.5
Hjem.no,EIE Bergen Sentrum,Susanne Hulsman,50570000.0,5,632125.0,126425.0
Hjem.no,Krogsveen Tønsberg,Therese Thon Andreassen,50520000.0,8,631500.0,78937.5
Hjem.no,PrivatMegleren Renommé,Victoria Nilsen Carroza,50480000.0,6,631000.0,105166.66666666667
Hjem.no,PrivatMegleren Première,Petter Løsåmoen,50450000.0,4,630625.0,157656.25
Hjem.no,PrivatMegleren Trondheim,Jonas Paulsen,50400000.0,10,630000.0,63000.0
DNB,DNB Eiendom,Jens Emanuel Borvik ,50375144.0,13,629689.3,48437.63846153847
Hjem.no,PrivatMegleren Soria Moria,Cecilie Elliott Jørstad,50320000.0,8,629000.0,78625.0
Hjem.no,Nordvik Lørenskog,Sebastian Chodkowski,50110000.0,9,626375.0,69597.22222222222
Hjem.no,Eiendomsmegler Norge Nybygg Bergen,Jan Kristoffer Sletteland,49990000.0,8,624875.0,78109.375
Hjem.no,"Partners Eiendomsmegling, Storfjord",Espen Garli,49990000.0,17,624875.0,36757.35294117647
Hjem.no,Nordvik Drammen,Simen Eknes Slotsvig,49930000.0,11,624125.0,56738.63636363636
DNB,DNB Eiendom,Aslak Johnsen Eimstad,49878664.0,14,623483.3,44534.52142857143
Hjem.no,EIE Trondheim sentrum,Alexander Reitan,49785000.0,10,622312.5,62231.25
Hjem.no,Proaktiv Sandnes,Torbjørn Mannes Johansen,49700000.0,5,621250.0,124250.0
DNB,DNB Eiendom,Ronny Skjedsvoll Strøm,49494089.0,9,618676.1125,68741.79027777778
Hjem.no,PrivatMegleren Vestby,Malin Edvardsen,49415000.0,12,617687.5,51473.958333333336
Hjem.no,Krogsveen Sandefjord,Eirik Varmo,49400000.0,10,617500.0,61750.0
Hjem.no,PrivatMegleren Jæren,Marius Time Vaaland,49400000.0,11,617500.0,56136.36363636364
Hjem.no,Krogsveen Ålesund,Preben Willmann,49280000.0,10,616000.0,61600.0
DNB,DNB Eiendom,Hedda Marie Faber,49208566.0,11,615107.0750000001,55918.825000000004
Hjem.no,EIE Valkyrien,Stine Lilly Horgen,49200000.0,8,615000.0,76875.0
Hjem.no,Partners Eiendomsmegling,Silje Furuseth Aandalen,49158000.0,10,614475.0,61447.5
DNB,DNB Eiendom,Kaja Årvik Olsen,49065061.0,7,613313.2625000001,87616.18035714286
Hjem.no,Nordvik Løren,Emil Espeland Jacobsen,49040000.0,9,613000.0,68111.11111111111
Hjem.no,Nordvik Nydalen,Amalie Marthinsen,48950000.0,7,611875.0,87410.71428571429
Hjem.no,Eiendomsmegler Norge Arendal,Mia Catherina Goggsbo,48950000.0,18,611875.0,33993.055555555555
Hjem.no,Krogsveen Røa,Jørgen Eriksson,48910000.0,7,611375.0,87339.28571428571
Hjem.no,Privatmegleren Park,Christoffer Brekke-Hammersland,48890000.0,6,611125.0,101854.16666666667
DNB,DNB Eiendom,Silje Bruun Langø,48884494.0,11,611056.175,55550.56136363637
Hjem.no,PrivatMegleren Infinita,Bent W. Johansen,48775000.0,4,609687.5,152421.875
Hjem.no,Privatmegleren Park,Felix Green,48740000.0,3,609250.0,203083.33333333334
Hjem.no,Nordvik Skien,Jonas Pettersen,48660000.0,11,608250.0,55295.454545454544
Hjem.no,PrivatMegleren Arendal,Silje Frøyshol Kristiansen,48650000.0,7,608125.0,86875.0
Hjem.no,EIE Ålesund,Daniel Aakre,48640000.0,10,608000.0,60800.0
Hjem.no,PrivatMegleren Allé,Maren Berge Kurud,48580000.0,4,607250.0,151812.5
DNB,DNB Eiendom,Glenn Pettersen,48434409.0,12,605430.1125,50452.509375
DNB,DNB Eiendom,Fabian Caspersen,48394042.0,8,604925.525,75615.690625
DNB,DNB Eiendom,Siv Iren Helle,48319675.0,10,603995.9375,60399.59375
Hjem.no,Nordvik Frogner,Sisilie Berg,48280000.0,6,603500.0,100583.33333333333
Hjem.no,Krogsveen Grefsen,Marthe Petersen,48200000.0,4,602500.0,150625.0
Hjem.no,Krogsveen Ålesund,Elisabeth Skjold,48190000.0,10,602375.0,60237.5
DNB,DNB Eiendom,Jakob Wellerop Gjøen,48152952.0,4,601911.9,150477.975
DNB,DNB Eiendom,Frida Thoresen,48120990.0,11,601512.375,54682.943181818184
Hjem.no,"Meglerhuset & Partners, Telemark",Per Arne Helland,48110000.0,13,601375.0,46259.61538461538
DNB,DNB Eiendom,Kamran Hasanjan,48068892.0,8,600861.15,75107.64375
Hjem.no,Nordvik Torshov,Vilde Nadden,48050000.0,4,600625.0,150156.25
Hjem.no,Schala & Partners Carl Berner,Sigurd Robertsen,48020000.0,5,600250.0,120050.0
DNB,DNB Eiendom,Karl-Magnus Svenøy,47920354.0,7,599004.425,85572.06071428572
Hjem.no,Eiendomsmegler Norge Bergen sentrum,Caroline Norheim Johansen,47870000.0,10,598375.0,59837.5
Hjem.no,PrivatMegleren Fredrikstad,Marthe Olimb Sydseter,47740000.0,11,596750.0,54250.0
Hjem.no,Eiendomsmegler Norge Grimstad,Dajmi Irene Egenæs Birkedal,47510000.0,11,593875.0,53988.63636363636
Hjem.no,PrivatMegleren Dyve & Partnere,Nicolai Valset,47500000.0,4,593750.0,148437.5
Hjem.no,PrivatMegleren Syd,Jeanett Kallekleiv,47420000.0,8,592750.0,74093.75
Hjem.no,PrivatMegleren Primera,Christian Echevarria-Ruden,47420000.0,9,592750.0,65861.11111111111
Hjem.no,Eiendomsmegler Norge Førde,Tore Berqvam,47415000.0,13,592687.5,45591.346153846156
Hjem.no,PrivatMegleren Telemark avd. Skien,Thomas André Hansen,47264000.0,13,590800.0,45446.153846153844
Hjem.no,Krogsveen Årnes,Frida Tørrishaug,47260000.0,13,590750.0,45442.307692307695
Hjem.no,PrivatMegleren Première,Håvard Haugstulen,46920000.0,4,586500.0,146625.0
Hjem.no,EIE Vinderen,Andreas Haanes,46800000.0,4,585000.0,146250.0
DNB,DNB Eiendom,Daniel Olaisen,46766204.0,6,584577.55,97429.59166666667
Hjem.no,EIE Frogner & Aker Brygge,Regine Borlaug,46760000.0,4,584500.0,146125.0
Hjem.no,ZMegleren,Ole-André Strand,46670000.0,7,583375.0,83339.28571428571
Hjem.no,Eiendomsmegler Norge Mandal,Junina van der Hagen Nørgaard,46550000.0,9,581875.0,64652.77777777778
Hjem.no,Proaktiv - Meglerhuset Borg,Geir Inge Rangøy Johannessen,46480000.0,14,581000.0,41500.0
Hjem.no,Eiendomsmegler Norge Nesttun,Therese Schutz Pettersen,46450000.0,8,580625.0,72578.125
Hjem.no,Nordvik Skien,Morten Saubrekka,46370000.0,10,579625.0,57962.5
DNB,DNB Eiendom,Marianne Vestgård,46333270.0,3,579165.875,193055.29166666666
Hjem.no,EIE Stovner,Ali Hashmi,46320000.0,11,579000.0,52636.36363636364
Hjem.no,PrivatMegleren Herleiksplass & Partnere,Ådne Holestøl Hognerud,46305000.0,14,578812.5,41343.75
Hjem.no,EIE Bergen Sentrum,Emilie Ødemark,46280000.0,4,578500.0,144625.0
Hjem.no,EIE Lillestrøm,Sander Svendsen,46230000.0,9,577875.0,64208.333333333336
Hjem.no,PrivatMegleren Drammen,Ken Thomas Fredriksen,46170000.0,12,577125.0,48093.75
DNB,DNB Eiendom,Martin Andreas Roland,46059207.0,19,575740.0875,30302.109868421056
Hjem.no,Schala & Partners avd. Sagene,Henrik Stråkander,46050000.0,8,575625.0,71953.125
Hjem.no,Krogsveen Majorstuen og Oslo Vest,Celine Nordgård,46000000.0,2,575000.0,287500.0
DNB,DNB Eiendom,Sander Nikolai Isachsen Moholdt,45967540.0,6,574594.25,95765.70833333333
DNB,DNB Eiendom,Olav Håvard Storås,45952782.0,6,574409.775,95734.96250000001
Hjem.no,PrivatMegleren Dyve & Partnere,Anders Myren Røste,45938000.0,7,574225.0,82032.14285714286
Hjem.no,Obos  Eiendomsmeglere Tønsberg,Camilla Saga Lindberg,45860000.0,15,573250.0,38216.666666666664
DNB,DNB Eiendom,Eirik Aas,45846860.0,6,573085.75,95514.29166666667
Hjem.no,Eiendomsmegler Norge Askøy,Ida Solberg Fylkesnes,45820000.0,10,572750.0,57275.0
Hjem.no,PrivatMegleren Scenario,Cecilie Frøshaug,45780000.0,4,572250.0,143062.5
Hjem.no,PrivatMegleren Trondheim,Jan Martin A. Dahlen,45740000.0,5,571750.0,114350.0
Hjem.no,EIE Majorstuen,Sebastian Andresen,45700000.0,8,571250.0,71406.25
DNB,DNB Eiendom,Silje Veronika Bjørlo,45681764.0,9,571022.05,63446.89444444445
Hjem.no,Eiendomsmegler Norge Fana,Anniken Gjertsen,45680000.0,5,571000.0,114200.0
Hjem.no,Nordvik Bislett,Magnus Moestue,45630000.0,7,570375.0,81482.14285714286
Hjem.no,EIE Trondheim sentrum,Geir Einar Moen,45500000.0,16,568750.0,35546.875
DNB,DNB Eiendom,Kristian Ytreberg-Eide,45415668.0,6,567695.85,94615.97499999999
Hjem.no,Krogsveen Drammen,Morten Solberg Helgerud,45400000.0,7,567500.0,81071.42857142857
Hjem.no,PrivatMegleren Bærum,Fredrik Morris Michaelsen,45340000.0,6,566750.0,94458.33333333333
Hjem.no,EIE Larvik & Lågendalen,Martin Larsen Sundet,45320000.0,11,566500.0,51500.0
Hjem.no,PrivatMegleren Trondheim,Hans Christian Espenes,45280000.0,5,566000.0,113200.0
DNB,DNB Eiendom,Yngve Holand,45266679.0,10,565833.4875,56583.348750000005
Hjem.no,PrivatMegleren Ski & Ås,Håkon Andresen,45240000.0,8,565500.0,70687.5
Hjem.no,PrivatMegleren Horten,Andreas Rasch Wegger,45150000.0,11,564375.0,51306.818181818184
DNB,DNB Eiendom,Atle Berge,45140810.0,5,564260.125,112852.025
Hjem.no,PrivatMegleren Soria Moria,ERLING BECK,45000000.0,1,562500.0,562500.0
DNB,DNB Eiendom,Charlotte Finjarn,44996750.0,6,562459.375,93743.22916666667
Hjem.no,"Advanti & Partners, Alta",Mia Benedicte Lund,44990000.0,11,562375.0,51125.0
DNB,DNB Eiendom,Veronica Melsnes,44978380.0,7,562229.75,80318.53571428571
Hjem.no,Nordvik Lørenskog,Silje Hanevik Eia,44970000.0,8,562125.0,70265.625
Hjem.no,Proaktiv Drammen & Lier,Alexander Abelseth,44850000.0,8,560625.0,70078.125
Hjem.no,Nordvik Sandefjord,Sebastian Ramsdal Lindell,44830000.0,13,560375.0,43105.769230769234
Hjem.no,PrivatMegleren Moss,Anca Buberg,44810000.0,9,560125.0,62236.11111111111
DNB,DNB Eiendom,Asya Kücükyavuz Bicak,44786187.0,7,559827.3375,79975.33392857143
Hjem.no,EIE Vinderen,Frode Bergsløkken,44750000.0,5,559375.0,111875.0
Hjem.no,Eiendomsmegler Norge Arendal,Rune Narten,44670000.0,12,558375.0,46531.25
Hjem.no,Eiendomsmegler Norge Sandnes,Thomas Skjæveland,44550000.0,9,556875.0,61875.0
Hjem.no,PrivatMegleren Sædberg & Lian,Shilan Kahsay,44530000.0,12,556625.0,46385.416666666664
Hjem.no,Krogsveen Nordstrand,Trond Ødegård,44500000.0,4,556250.0,139062.5
Hjem.no,Eiendomsmegler Norge Åsane,Stian Sjøstrand Hansen,44420000.0,10,555250.0,55525.0
Hjem.no,"EIE Røa, Skøyen & Ullern",Lise Borgen,44400000.0,5,555000.0,111000.0
Hjem.no,"EIE Røa, Skøyen & Ullern",Johan Alfredsson,44400000.0,5,555000.0,111000.0
